time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,breakdown_topic,breakdown,child_count,child_percent,rate_per_100
202425,Autumn term,Regional,E92000001,England,E12000005,West Midlands,,,,Year group,Year 3,260,8,x
202425,Autumn term,Regional,E92000001,England,E12000005,West Midlands,,,,Year group,Year 4,260,8,x
202425,Autumn term,Regional,E92000001,England,E12000005,West Midlands,,,,Year group,Year 5,220,7,x
202425,Autumn term,Regional,E92000001,England,E12000005,West Midlands,,,,Year group,Year 6,230,7,x
202425,Autumn term,Regional,E92000001,England,E12000005,West Midlands,,,,Year group,Year 7,330,10,x
202425,Autumn term,Regional,E92000001,England,E12000005,West Midlands,,,,Year group,Year 8,330,10,x
202425,Autumn term,Regional,E92000001,England,E12000005,West Midlands,,,,Year group,Year 9,380,11,x
202425,Autumn term,Regional,E92000001,England,E12000005,West Midlands,,,,Year group,Year 10,360,11,x
202425,Autumn term,Regional,E92000001,England,E12000005,West Midlands,,,,Year group,Year 11,390,12,x
202425,Autumn term,Regional,E92000001,England,E12000005,West Midlands,,,,Year group,Unknown,0,0,x
202425,Autumn term,Regional,E92000001,England,E12000005,West Midlands,,,,Duration,Less than 2 weeks,540,16,x
202425,Autumn term,Regional,E92000001,England,E12000005,West Midlands,,,,Duration,2 to 4 weeks,680,20,x
202425,Autumn term,Regional,E92000001,England,E12000005,West Midlands,,,,Duration,4 to 8 weeks,260,8,x
202425,Autumn term,Regional,E92000001,England,E12000005,West Midlands,,,,Duration,8 to 12 weeks,350,11,x
202425,Autumn term,Regional,E92000001,England,E12000005,West Midlands,,,,Duration,12 to 26 weeks,550,17,x
202425,Autumn term,Regional,E92000001,England,E12000005,West Midlands,,,,Duration,26 to 52 weeks,450,13,x
202425,Autumn term,Regional,E92000001,England,E12000005,West Midlands,,,,Duration,Over 52 weeks,260,8,x
202425,Autumn term,Regional,E92000001,England,E12000005,West Midlands,,,,Duration,Unknown,230,7,x
202425,Autumn term,Regional,E92000001,England,E12000005,West Midlands,,,,Reason,Moved in from another local authority,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000005,West Midlands,,,,Reason,Moved in from another country,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000005,West Midlands,,,,Reason,School application awaiting outcome,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000005,West Midlands,,,,Reason,Offered school place but not yet accepted,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000005,West Midlands,,,,Reason,Waiting school start,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000005,West Midlands,,,,Reason,Did not get school preference,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000005,West Midlands,,,,Reason,Unsuitable elective home education,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000005,West Midlands,,,,Reason,Difficulty accessing suitable school place,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000005,West Midlands,,,,Reason,School dissatisfaction general,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000005,West Midlands,,,,Reason,School dissatisfaction SEND,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000005,West Midlands,,,,Reason,Mental health,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000005,West Midlands,,,,Reason,Physical health,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000005,West Midlands,,,,Reason,Parental decision not to register at school,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000005,West Midlands,,,,Reason,Did not apply for school place at compulsory school age,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000005,West Midlands,,,,Reason,Challenging school attendance order,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000005,West Midlands,,,,Reason,Believed to have moved to another local authority,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000005,West Midlands,,,,Reason,Believed to have moved to another country,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000005,West Midlands,,,,Reason,Unknown,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000005,West Midlands,,,,Reason,Not recorded,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000005,West Midlands,,,,Reason,Other,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000006,East of England,,,,Total,Total,3650,100,0.4000000
202425,Autumn term,Regional,E92000001,England,E12000006,East of England,,,,Sex,Female,1750,48,x
202425,Autumn term,Regional,E92000001,England,E12000006,East of England,,,,Sex,Male,1890,52,x
202425,Autumn term,Regional,E92000001,England,E12000006,East of England,,,,Sex,Unknown,10,low,x
202425,Autumn term,Regional,E92000001,England,E12000006,East of England,,,,Year group,Reception,30,1,x
202425,Autumn term,Regional,E92000001,England,E12000006,East of England,,,,Year group,Year 1,170,5,x
202425,Autumn term,Regional,E92000001,England,E12000006,East of England,,,,Year group,Year 2,200,6,x
202425,Autumn term,Regional,E92000001,England,E12000006,East of England,,,,Year group,Year 3,220,6,x
202425,Autumn term,Regional,E92000001,England,E12000006,East of England,,,,Year group,Year 4,220,6,x
202425,Autumn term,Regional,E92000001,England,E12000006,East of England,,,,Year group,Year 5,220,6,x
202425,Autumn term,Regional,E92000001,England,E12000006,East of England,,,,Year group,Year 6,220,6,x
202425,Autumn term,Regional,E92000001,England,E12000006,East of England,,,,Year group,Year 7,260,7,x
202425,Autumn term,Regional,E92000001,England,E12000006,East of England,,,,Year group,Year 8,430,12,x
202425,Autumn term,Regional,E92000001,England,E12000006,East of England,,,,Year group,Year 9,510,14,x
202425,Autumn term,Regional,E92000001,England,E12000006,East of England,,,,Year group,Year 10,520,14,x
202425,Autumn term,Regional,E92000001,England,E12000006,East of England,,,,Year group,Year 11,640,18,x
202425,Autumn term,Regional,E92000001,England,E12000006,East of England,,,,Year group,Unknown,0,0,x
202425,Autumn term,Regional,E92000001,England,E12000006,East of England,,,,Duration,Less than 2 weeks,750,21,x
202425,Autumn term,Regional,E92000001,England,E12000006,East of England,,,,Duration,2 to 4 weeks,320,9,x
202425,Autumn term,Regional,E92000001,England,E12000006,East of England,,,,Duration,4 to 8 weeks,370,10,x
202425,Autumn term,Regional,E92000001,England,E12000006,East of England,,,,Duration,8 to 12 weeks,390,11,x
202425,Autumn term,Regional,E92000001,England,E12000006,East of England,,,,Duration,12 to 26 weeks,680,19,x
202425,Autumn term,Regional,E92000001,England,E12000006,East of England,,,,Duration,26 to 52 weeks,440,12,x
202425,Autumn term,Regional,E92000001,England,E12000006,East of England,,,,Duration,Over 52 weeks,690,19,x
202425,Autumn term,Regional,E92000001,England,E12000006,East of England,,,,Duration,Unknown,10,low,x
202425,Autumn term,Regional,E92000001,England,E12000006,East of England,,,,Reason,Moved in from another local authority,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000006,East of England,,,,Reason,Moved in from another country,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000006,East of England,,,,Reason,School application awaiting outcome,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000006,East of England,,,,Reason,Offered school place but not yet accepted,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000006,East of England,,,,Reason,Waiting school start,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000006,East of England,,,,Reason,Did not get school preference,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000006,East of England,,,,Reason,Unsuitable elective home education,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000006,East of England,,,,Reason,Difficulty accessing suitable school place,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000006,East of England,,,,Reason,School dissatisfaction general,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000006,East of England,,,,Reason,School dissatisfaction SEND,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000006,East of England,,,,Reason,Mental health,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000006,East of England,,,,Reason,Physical health,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000006,East of England,,,,Reason,Parental decision not to register at school,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000006,East of England,,,,Reason,Did not apply for school place at compulsory school age,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000006,East of England,,,,Reason,Challenging school attendance order,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000006,East of England,,,,Reason,Believed to have moved to another local authority,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000006,East of England,,,,Reason,Believed to have moved to another country,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000006,East of England,,,,Reason,Unknown,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000006,East of England,,,,Reason,Not recorded,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000006,East of England,,,,Reason,Other,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000008,South East,,,,Total,Total,6340,100,0.5000000
202425,Autumn term,Regional,E92000001,England,E12000008,South East,,,,Sex,Female,3070,48,x
202425,Autumn term,Regional,E92000001,England,E12000008,South East,,,,Sex,Male,3270,52,x
202425,Autumn term,Regional,E92000001,England,E12000008,South East,,,,Sex,Unknown,10,low,x
202425,Autumn term,Regional,E92000001,England,E12000008,South East,,,,Year group,Reception,30,low,x
202425,Autumn term,Regional,E92000001,England,E12000008,South East,,,,Year group,Year 1,500,8,x
202425,Autumn term,Regional,E92000001,England,E12000008,South East,,,,Year group,Year 2,420,7,x
202425,Autumn term,Regional,E92000001,England,E12000008,South East,,,,Year group,Year 3,470,7,x
202425,Autumn term,Regional,E92000001,England,E12000008,South East,,,,Year group,Year 4,370,6,x
202425,Autumn term,Regional,E92000001,England,E12000008,South East,,,,Year group,Year 5,380,6,x
202425,Autumn term,Regional,E92000001,England,E12000008,South East,,,,Year group,Year 6,390,6,x
202425,Autumn term,Regional,E92000001,England,E12000008,South East,,,,Year group,Year 7,860,14,x
202425,Autumn term,Regional,E92000001,England,E12000008,South East,,,,Year group,Year 8,660,10,x
202425,Autumn term,Regional,E92000001,England,E12000008,South East,,,,Year group,Year 9,700,11,x
202425,Autumn term,Regional,E92000001,England,E12000008,South East,,,,Year group,Year 10,710,11,x
202425,Autumn term,Regional,E92000001,England,E12000008,South East,,,,Year group,Year 11,750,12,x
202425,Autumn term,Regional,E92000001,England,E12000008,South East,,,,Year group,Unknown,120,2,x
202425,Autumn term,Regional,E92000001,England,E12000008,South East,,,,Duration,Less than 2 weeks,610,10,x
202425,Autumn term,Regional,E92000001,England,E12000008,South East,,,,Duration,2 to 4 weeks,660,10,x
202425,Autumn term,Regional,E92000001,England,E12000008,South East,,,,Duration,4 to 8 weeks,490,8,x
202425,Autumn term,Regional,E92000001,England,E12000008,South East,,,,Duration,8 to 12 weeks,880,14,x
202425,Autumn term,Regional,E92000001,England,E12000008,South East,,,,Duration,12 to 26 weeks,740,12,x
202425,Autumn term,Regional,E92000001,England,E12000008,South East,,,,Duration,26 to 52 weeks,610,10,x
202425,Autumn term,Regional,E92000001,England,E12000008,South East,,,,Duration,Over 52 weeks,410,6,x
202425,Autumn term,Regional,E92000001,England,E12000008,South East,,,,Duration,Unknown,1940,31,x
202425,Autumn term,Regional,E92000001,England,E12000008,South East,,,,Reason,Moved in from another local authority,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000008,South East,,,,Reason,Moved in from another country,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000008,South East,,,,Reason,School application awaiting outcome,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000008,South East,,,,Reason,Offered school place but not yet accepted,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000008,South East,,,,Reason,Waiting school start,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000008,South East,,,,Reason,Did not get school preference,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000008,South East,,,,Reason,Unsuitable elective home education,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000008,South East,,,,Reason,Difficulty accessing suitable school place,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000008,South East,,,,Reason,School dissatisfaction general,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000008,South East,,,,Reason,School dissatisfaction SEND,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000008,South East,,,,Reason,Mental health,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000008,South East,,,,Reason,Physical health,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000008,South East,,,,Reason,Parental decision not to register at school,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000008,South East,,,,Reason,Did not apply for school place at compulsory school age,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000008,South East,,,,Reason,Challenging school attendance order,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000008,South East,,,,Reason,Believed to have moved to another local authority,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000008,South East,,,,Reason,Believed to have moved to another country,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000008,South East,,,,Reason,Unknown,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000008,South East,,,,Reason,Not recorded,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000008,South East,,,,Reason,Other,x,x,x
202425,Autumn term,Regional,E92000001,England,E12000009,South West,,,,Total,Total,3100,100,0.4000000
202425,Autumn term,Regional,E92000001,England,E12000009,South West,,,,Sex,Female,1380,45,x
202425,Autumn term,Regional,E92000001,England,E12000009,South West,,,,Sex,Male,1670,54,x
202425,Autumn term,Regional,E92000001,England,E12000009,South West,,,,Sex,Unknown,40,1,x
202425,Autumn term,Regional,E92000001,England,E12000009,South West,,,,Year group,Reception,80,3,x
202425,Autumn term,Regional,E92000001,England,E12000009,South West,,,,Year group,Year 1,200,7,x
202425,Autumn term,Regional,E92000001,England,E12000009,South West,,,,Year group,Year 2,210,7,x
202425,Autumn term,Regional,E92000001,England,E12000009,South West,,,,Year group,Year 3,180,6,x
202425,Autumn term,Regional,E92000001,England,E12000009,South West,,,,Year group,Year 4,190,6,x
202425,Autumn term,Regional,E92000001,England,E12000009,South West,,,,Year group,Year 5,200,6,x
202425,Autumn term,Regional,E92000001,England,E12000009,South West,,,,Year group,Year 6,200,7,x
202425,Autumn term,Regional,E92000001,England,E12000009,South West,,,,Year group,Year 7,320,10,x
202425,Autumn term,Regional,E92000001,England,E12000009,South West,,,,Year group,Year 8,320,10,x
202425,Autumn term,Regional,E92000001,England,E12000009,South West,,,,Year group,Year 9,400,13,x
202425,Autumn term,Regional,E92000001,England,E12000009,South West,,,,Year group,Year 10,390,12,x
202425,Autumn term,Regional,E92000001,England,E12000009,South West,,,,Year group,Year 11,380,12,x
202425,Autumn term,Regional,E92000001,England,E12000009,South West,,,,Year group,Unknown,20,1,x
202425,Autumn term,Regional,E92000001,England,E12000009,South West,,,,Duration,Less than 2 weeks,550,18,x
